PW03 baro,,,,,,,,
Date,Time,DateTime,Level,Temperature,,,,
3/5/2009,5:16:24,2009-03-05 05:16:24,2.6735,-3.491,,,,
3/5/2009,5:31:24,2009-03-05 05:31:24,2.672,-3.981,,,,
3/5/2009,5:46:24,2009-03-05 05:46:24,2.6773,-4.391,,,,
3/5/2009,6:01:24,2009-03-05 06:01:24,2.6739,-4.658,,,,
3/5/2009,6:16:24,2009-03-05 06:16:24,2.6773,-4.857,,,,
3/5/2009,6:31:24,2009-03-05 06:31:24,2.6822,-5.028,,,,
3/5/2009,6:46:24,2009-03-05 06:46:24,2.6853,-5.145,,,,
3/5/2009,7:01:24,2009-03-05 07:01:24,2.687,-5.287,,,,
3/5/2009,7:16:24,2009-03-05 07:16:24,2.6924,-5.532,,,,
3/5/2009,7:31:24,2009-03-05 07:31:24,2.6928,-5.525,,,,
3/5/2009,7:46:24,2009-03-05 07:46:24,2.6954,-4.856,,,,
3/5/2009,8:01:24,2009-03-05 08:01:24,2.7,-3.704,,,,
3/5/2009,8:16:24,2009-03-05 08:16:24,2.7055,-2.174,,,,
3/5/2009,8:31:24,2009-03-05 08:31:24,2.7119,-0.713,,,,
3/5/2009,8:46:24,2009-03-05 08:46:24,2.7197,0.835,,,,
3/5/2009,9:01:24,2009-03-05 09:01:24,2.7271,2.43,,,,
3/5/2009,9:16:24,2009-03-05 09:16:24,2.7338,3.677,,,,
3/5/2009,9:31:24,2009-03-05 09:31:24,2.7405,4.926,,,,
3/5/2009,9:46:24,2009-03-05 09:46:24,2.748,6.225,,,,
3/5/2009,10:01:24,2009-03-05 10:01:24,2.7554,7.397,,,,
3/5/2009,10:16:24,2009-03-05 10:16:24,2.7586,8.143,,,,
3/5/2009,10:31:24,2009-03-05 10:31:24,2.7621,8.705,,,,
3/5/2009,10:46:24,2009-03-05 10:46:24,2.764,8.989,,,,
3/5/2009,11:01:24,2009-03-05 11:01:24,2.762,9.175,,,,
3/5/2009,11:16:24,2009-03-05 11:16:24,2.7592,9.281,,,,
3/5/2009,11:31:24,2009-03-05 11:31:24,2.7592,9.345,,,,
3/5/2009,11:46:24,2009-03-05 11:46:24,2.76,9.515,,,,
3/5/2009,12:01:24,2009-03-05 12:01:24,2.7564,9.607,,,,
3/5/2009,12:16:24,2009-03-05 12:16:24,2.7541,9.426,,,,
3/5/2009,12:31:24,2009-03-05 12:31:24,2.7535,9.43,,,,
3/5/2009,12:46:24,2009-03-05 12:46:24,2.7524,9.669,,,,
3/5/2009,13:01:24,2009-03-05 13:01:24,2.7415,9.906,,,,
3/5/2009,13:16:24,2009-03-05 13:16:24,2.7339,10.308,,,,
3/5/2009,13:31:24,2009-03-05 13:31:24,2.7286,10.372,,,,
3/5/2009,13:46:24,2009-03-05 13:46:24,2.7206,10.203,,,,
3/5/2009,14:01:24,2009-03-05 14:01:24,2.7136,10.599,,,,
3/5/2009,14:16:24,2009-03-05 14:16:24,2.7089,10.917,,,,
3/5/2009,14:31:24,2009-03-05 14:31:24,2.7047,10.998,,,,
3/5/2009,14:46:24,2009-03-05 14:46:24,2.7015,11.138,,,,
3/5/2009,15:01:24,2009-03-05 15:01:24,2.697,11.076,,,,
3/5/2009,15:16:24,2009-03-05 15:16:24,2.6906,10.919,,,,
3/5/2009,15:31:24,2009-03-05 15:31:24,2.6892,11.055,,,,
3/5/2009,15:46:24,2009-03-05 15:46:24,2.6866,11.434,,,,
3/5/2009,16:01:24,2009-03-05 16:01:24,2.6766,11.604,,,,
3/5/2009,16:16:24,2009-03-05 16:16:24,2.6727,10.907,,,,
3/5/2009,16:31:24,2009-03-05 16:31:24,2.6648,11.605,,,,
3/5/2009,16:46:24,2009-03-05 16:46:24,2.6587,12.285,,,,
3/5/2009,17:01:24,2009-03-05 17:01:24,2.6524,12.463,,,,
3/5/2009,17:16:24,2009-03-05 17:16:24,2.6452,11.804,,,,
3/5/2009,17:31:24,2009-03-05 17:31:24,2.6416,11.226,,,,
3/5/2009,17:46:24,2009-03-05 17:46:24,2.6375,11.071,,,,
3/5/2009,18:01:24,2009-03-05 18:01:24,2.6349,10.391,,,,
3/5/2009,18:16:24,2009-03-05 18:16:24,2.6303,9.458,,,,
3/5/2009,18:31:24,2009-03-05 18:31:24,2.6312,8.697,,,,
3/5/2009,18:46:24,2009-03-05 18:46:24,2.6337,7.895,,,,
3/5/2009,19:01:24,2009-03-05 19:01:24,2.6364,7.159,,,,
3/5/2009,19:16:24,2009-03-05 19:16:24,2.6343,6.548,,,,
3/5/2009,19:31:24,2009-03-05 19:31:24,2.6337,5.69,,,,
3/5/2009,19:46:24,2009-03-05 19:46:24,2.629,4.686,,,,
3/5/2009,20:01:24,2009-03-05 20:01:24,2.6248,3.798,,,,
3/5/2009,20:16:24,2009-03-05 20:16:24,2.6211,3.019,,,,
3/5/2009,20:31:24,2009-03-05 20:31:24,2.6161,2.219,,,,
3/5/2009,20:46:24,2009-03-05 20:46:24,2.6113,1.898,,,,
3/5/2009,21:01:24,2009-03-05 21:01:24,2.6095,1.596,,,,
3/5/2009,21:16:24,2009-03-05 21:16:24,2.6054,1.263,,,,
3/5/2009,21:31:24,2009-03-05 21:31:24,2.6055,0.954,,,,
3/5/2009,21:46:24,2009-03-05 21:46:24,2.6011,0.721,,,,
3/5/2009,22:01:24,2009-03-05 22:01:24,2.6001,0.477,,,,
3/5/2009,22:16:24,2009-03-05 22:16:24,2.5988,0.401,,,,
3/5/2009,22:31:24,2009-03-05 22:31:24,2.6025,0.331,,,,
3/5/2009,22:46:24,2009-03-05 22:46:24,2.6031,0.271,,,,
3/5/2009,23:01:24,2009-03-05 23:01:24,2.6025,0.116,,,,
3/5/2009,23:16:24,2009-03-05 23:16:24,2.599,-0.162,,,,
3/5/2009,23:31:24,2009-03-05 23:31:24,2.5953,-0.591,,,,
3/5/2009,23:46:24,2009-03-05 23:46:24,2.5931,-0.999,,,,
3/6/2009,0:01:24,2009-03-06 00:01:24,2.5917,-1.312,,,,
3/6/2009,0:16:24,2009-03-06 00:16:24,2.5955,-1.571,,,,
3/6/2009,0:31:24,2009-03-06 00:31:24,2.5957,-1.754,,,,
3/6/2009,0:46:24,2009-03-06 00:46:24,2.5932,-1.925,,,,
3/6/2009,1:01:24,2009-03-06 01:01:24,2.5889,-2.111,,,,
3/6/2009,1:16:24,2009-03-06 01:16:24,2.5864,-2.321,,,,
3/6/2009,1:31:24,2009-03-06 01:31:24,2.5817,-2.507,,,,
3/6/2009,1:46:24,2009-03-06 01:46:24,2.5784,-2.633,,,,
3/6/2009,2:01:24,2009-03-06 02:01:24,2.5736,-2.578,,,,
3/6/2009,2:16:24,2009-03-06 02:16:24,2.571,-2.247,,,,
3/6/2009,2:31:24,2009-03-06 02:31:24,2.5707,-2.024,,,,
3/6/2009,2:46:24,2009-03-06 02:46:24,2.5714,-2.008,,,,
3/6/2009,3:01:24,2009-03-06 03:01:24,2.5723,-2.115,,,,
3/6/2009,3:16:24,2009-03-06 03:16:24,2.5711,-2.15,,,,
3/6/2009,3:31:24,2009-03-06 03:31:24,2.5678,-2.183,,,,
3/6/2009,3:46:24,2009-03-06 03:46:24,2.5636,-2.189,,,,
3/6/2009,4:01:24,2009-03-06 04:01:24,2.565,-2.217,,,,
3/6/2009,4:16:24,2009-03-06 04:16:24,2.5659,-2.268,,,,
3/6/2009,4:31:24,2009-03-06 04:31:24,2.5627,-2.341,,,,
3/6/2009,4:46:24,2009-03-06 04:46:24,2.5631,-2.455,,,,
3/6/2009,5:01:24,2009-03-06 05:01:24,2.5597,-2.68,,,,
3/6/2009,5:16:24,2009-03-06 05:16:24,2.554,-3.01,,,,
3/6/2009,5:31:24,2009-03-06 05:31:24,2.5568,-3.321,,,,
3/6/2009,5:46:24,2009-03-06 05:46:24,2.5579,-3.566,,,,
3/6/2009,6:01:24,2009-03-06 06:01:24,2.562,-3.773,,,,
3/6/2009,6:16:24,2009-03-06 06:16:24,2.5646,-3.985,,,,
3/6/2009,6:31:24,2009-03-06 06:31:24,2.5594,-4.116,,,,
3/6/2009,6:46:24,2009-03-06 06:46:24,2.5611,-4.249,,,,
3/6/2009,7:01:24,2009-03-06 07:01:24,2.5626,-4.326,,,,
3/6/2009,7:16:24,2009-03-06 07:16:24,2.5613,-4.325,,,,
3/6/2009,7:31:24,2009-03-06 07:31:24,2.5646,-4.078,,,,
3/6/2009,7:46:24,2009-03-06 07:46:24,2.5674,-3.048,,,,
3/6/2009,8:01:24,2009-03-06 08:01:24,2.5736,-1.207,,,,
3/6/2009,8:16:24,2009-03-06 08:16:24,2.5809,0.39,,,,
3/6/2009,8:31:24,2009-03-06 08:31:24,2.5854,1.26,,,,
3/6/2009,8:46:24,2009-03-06 08:46:24,2.5909,2.365,,,,
3/6/2009,9:01:24,2009-03-06 09:01:24,2.5953,2.918,,,,
3/6/2009,9:16:24,2009-03-06 09:16:24,2.5959,2.983,,,,
3/6/2009,9:31:24,2009-03-06 09:31:24,2.5937,3.575,,,,
3/6/2009,9:46:24,2009-03-06 09:46:24,2.5934,4.046,,,,
3/6/2009,10:01:24,2009-03-06 10:01:24,2.5935,4.688,,,,
3/6/2009,10:16:24,2009-03-06 10:16:24,2.5918,5.252,,,,
3/6/2009,10:31:24,2009-03-06 10:31:24,2.5928,5.768,,,,
3/6/2009,10:46:24,2009-03-06 10:46:24,2.5894,6.245,,,,
3/6/2009,11:01:24,2009-03-06 11:01:24,2.5915,6.918,,,,
3/6/2009,11:16:24,2009-03-06 11:16:24,2.5906,5.603,,,,
3/6/2009,11:31:24,2009-03-06 11:31:24,2.5848,5.319,,,,
3/6/2009,11:46:24,2009-03-06 11:46:24,2.5837,6.636,,,,
3/6/2009,12:01:24,2009-03-06 12:01:24,2.5801,6.779,,,,
3/6/2009,12:16:24,2009-03-06 12:16:24,2.5733,7.852,,,,
3/6/2009,12:31:24,2009-03-06 12:31:24,2.5702,8.64,,,,
3/6/2009,12:46:24,2009-03-06 12:46:24,2.5607,7.979,,,,
3/6/2009,13:01:24,2009-03-06 13:01:24,2.5568,9.136,,,,
3/6/2009,13:16:24,2009-03-06 13:16:24,2.5451,13.034,,,,
3/6/2009,13:31:24,2009-03-06 13:31:24,2.5536,12.975,,,,
3/6/2009,13:46:24,2009-03-06 13:46:24,2.5509,12.71,,,,
3/6/2009,14:01:24,2009-03-06 14:01:24,2.5485,11.962,,,,
3/6/2009,14:16:24,2009-03-06 14:16:24,2.5417,11.013,,,,
3/6/2009,14:31:24,2009-03-06 14:31:24,2.5357,8.883,,,,
3/6/2009,14:46:24,2009-03-06 14:46:24,2.5302,7.631,,,,
3/6/2009,15:01:24,2009-03-06 15:01:24,2.5305,6.756,,,,
3/6/2009,15:16:24,2009-03-06 15:16:24,2.5208,6.778,,,,
3/6/2009,15:31:24,2009-03-06 15:31:24,2.517,6.637,,,,
3/6/2009,15:46:24,2009-03-06 15:46:24,2.5174,6.612,,,,
3/6/2009,16:01:24,2009-03-06 16:01:24,2.5169,6.876,,,,
3/6/2009,16:16:24,2009-03-06 16:16:24,2.5193,6.997,,,,
3/6/2009,16:31:24,2009-03-06 16:31:24,2.5181,6.318,,,,
3/6/2009,16:46:24,2009-03-06 16:46:24,2.5209,5.708,,,,
3/6/2009,17:01:24,2009-03-06 17:01:24,2.519,5.054,,,,
3/6/2009,17:16:24,2009-03-06 17:16:24,2.5167,5.042,,,,
3/6/2009,17:31:24,2009-03-06 17:31:24,2.5182,4.88,,,,
3/6/2009,17:46:24,2009-03-06 17:46:24,2.5239,4.044,,,,
3/6/2009,18:01:24,2009-03-06 18:01:24,2.5356,3.737,,,,
3/6/2009,18:16:24,2009-03-06 18:16:24,2.542,3.187,,,,
3/6/2009,18:31:24,2009-03-06 18:31:24,2.5461,2.728,,,,
3/6/2009,18:46:24,2009-03-06 18:46:24,2.5504,2.2,,,,
3/6/2009,19:01:24,2009-03-06 19:01:24,2.5562,1.699,,,,
3/6/2009,19:16:24,2009-03-06 19:16:24,2.5566,1.278,,,,
3/6/2009,19:31:24,2009-03-06 19:31:24,2.564,0.878,,,,
3/6/2009,19:46:24,2009-03-06 19:46:24,2.5672,0.612,,,,
3/6/2009,20:01:24,2009-03-06 20:01:24,2.5716,0.362,,,,
3/6/2009,20:16:24,2009-03-06 20:16:24,2.5743,0.079,,,,
3/6/2009,20:31:24,2009-03-06 20:31:24,2.5771,-0.112,,,,
3/6/2009,20:46:24,2009-03-06 20:46:24,2.578,-0.344,,,,
3/6/2009,21:01:24,2009-03-06 21:01:24,2.5776,-0.573,,,,
3/6/2009,21:16:24,2009-03-06 21:16:24,2.5802,-0.896,,,,
3/6/2009,21:31:24,2009-03-06 21:31:24,2.5803,-1.029,,,,
3/6/2009,21:46:24,2009-03-06 21:46:24,2.5831,-1.064,,,,
3/6/2009,22:01:24,2009-03-06 22:01:24,2.5852,-1.101,,,,
3/6/2009,22:16:24,2009-03-06 22:16:24,2.5904,-1.549,,,,
3/6/2009,22:31:24,2009-03-06 22:31:24,2.5897,-2.093,,,,
3/6/2009,22:46:24,2009-03-06 22:46:24,2.5869,-2.521,,,,
3/6/2009,23:01:24,2009-03-06 23:01:24,2.5879,-2.855,,,,
3/6/2009,23:16:24,2009-03-06 23:16:24,2.5919,-3.092,,,,
3/6/2009,23:31:24,2009-03-06 23:31:24,2.5956,-3.197,,,,
3/6/2009,23:46:24,2009-03-06 23:46:24,2.5942,-3.131,,,,
3/7/2009,0:01:24,2009-03-07 00:01:24,2.5941,-3.042,,,,
3/7/2009,0:16:24,2009-03-07 00:16:24,2.5946,-2.98,,,,
3/7/2009,0:31:24,2009-03-07 00:31:24,2.5898,-2.975,,,,
3/7/2009,0:46:24,2009-03-07 00:46:24,2.5875,-3.03,,,,
3/7/2009,1:01:24,2009-03-07 01:01:24,2.5877,-3.092,,,,
3/7/2009,1:16:24,2009-03-07 01:16:24,2.5874,-3.199,,,,
3/7/2009,1:31:24,2009-03-07 01:31:24,2.5891,-3.358,,,,
3/7/2009,1:46:24,2009-03-07 01:46:24,2.5923,-3.609,,,,
3/7/2009,2:01:24,2009-03-07 02:01:24,2.5955,-3.783,,,,
3/7/2009,2:16:24,2009-03-07 02:16:24,2.5954,-3.789,,,,
3/7/2009,2:31:24,2009-03-07 02:31:24,2.5955,-3.82,,,,
3/7/2009,2:46:24,2009-03-07 02:46:24,2.594,-3.897,,,,
3/7/2009,3:01:24,2009-03-07 03:01:24,2.5914,-3.936,,,,
3/7/2009,3:16:24,2009-03-07 03:16:24,2.5906,-3.999,,,,
3/7/2009,3:31:24,2009-03-07 03:31:24,2.5877,-4.199,,,,
3/7/2009,3:46:24,2009-03-07 03:46:24,2.5883,-4.378,,,,
3/7/2009,4:01:24,2009-03-07 04:01:24,2.5931,-4.683,,,,
3/7/2009,4:16:24,2009-03-07 04:16:24,2.595,-4.823,,,,
3/7/2009,4:31:24,2009-03-07 04:31:24,2.595,-4.792,,,,
3/7/2009,4:46:24,2009-03-07 04:46:24,2.6009,-4.796,,,,
3/7/2009,5:01:24,2009-03-07 05:01:24,2.6044,-4.825,,,,
3/7/2009,5:16:24,2009-03-07 05:16:24,2.6093,-4.806,,,,
3/7/2009,5:31:24,2009-03-07 05:31:24,2.6138,-4.854,,,,
3/7/2009,5:46:24,2009-03-07 05:46:24,2.6164,-4.933,,,,
3/7/2009,6:01:24,2009-03-07 06:01:24,2.6205,-5.099,,,,
3/7/2009,6:16:24,2009-03-07 06:16:24,2.627,-5.39,,,,
3/7/2009,6:31:24,2009-03-07 06:31:24,2.6298,-6.002,,,,
3/7/2009,6:46:24,2009-03-07 06:46:24,2.6326,-6.9,,,,
3/7/2009,7:01:24,2009-03-07 07:01:24,2.6354,-7.473,,,,
3/7/2009,7:16:24,2009-03-07 07:16:24,2.6393,-7.958,,,,
3/7/2009,7:31:24,2009-03-07 07:31:24,2.6452,-7.989,,,,
3/7/2009,7:46:24,2009-03-07 07:46:24,2.6553,-7.36,,,,
3/7/2009,8:01:24,2009-03-07 08:01:24,2.6657,-6.308,,,,
3/7/2009,8:16:24,2009-03-07 08:16:24,2.6775,-4.974,,,,
3/7/2009,8:31:24,2009-03-07 08:31:24,2.6878,-3.593,,,,
3/7/2009,8:46:24,2009-03-07 08:46:24,2.7018,-2.114,,,,
3/7/2009,9:01:24,2009-03-07 09:01:24,2.7067,-0.62,,,,
3/7/2009,9:16:24,2009-03-07 09:16:24,2.714,1.263,,,,
3/7/2009,9:31:24,2009-03-07 09:31:24,2.7218,2.979,,,,
3/7/2009,9:46:24,2009-03-07 09:46:24,2.7283,4.37,,,,
3/7/2009,10:01:24,2009-03-07 10:01:24,2.735,5.171,,,,
3/7/2009,10:16:24,2009-03-07 10:16:24,2.7389,6.081,,,,
3/7/2009,10:31:24,2009-03-07 10:31:24,2.7434,6.721,,,,
3/7/2009,10:46:24,2009-03-07 10:46:24,2.7467,7.514,,,,
3/7/2009,11:01:24,2009-03-07 11:01:24,2.7523,8.601,,,,
3/7/2009,11:16:24,2009-03-07 11:16:24,2.7546,9.293,,,,
3/7/2009,11:31:24,2009-03-07 11:31:24,2.7382,12.148,,,,
3/7/2009,11:46:24,2009-03-07 11:46:24,2.7396,15.911,,,,
3/7/2009,12:01:24,2009-03-07 12:01:24,2.7434,17.247,,,,
3/7/2009,12:16:24,2009-03-07 12:16:24,2.7398,19.319,,,,
3/7/2009,12:31:24,2009-03-07 12:31:24,2.7502,19.946,,,,
3/7/2009,12:46:24,2009-03-07 12:46:24,2.7442,21.997,,,,
3/7/2009,13:01:24,2009-03-07 13:01:24,2.7381,22.423,,,,
3/7/2009,13:16:24,2009-03-07 13:16:24,2.7387,20.576,,,,
3/7/2009,13:31:24,2009-03-07 13:31:24,2.7382,21.308,,,,
3/7/2009,13:46:24,2009-03-07 13:46:24,2.7358,19.51,,,,
3/7/2009,14:01:24,2009-03-07 14:01:24,2.7293,15.248,,,,
3/7/2009,14:16:24,2009-03-07 14:16:24,2.7183,13.697,,,,
3/7/2009,14:31:24,2009-03-07 14:31:24,2.7116,12.844,,,,
3/7/2009,14:46:24,2009-03-07 14:46:24,2.706,11.327,,,,
3/7/2009,15:01:24,2009-03-07 15:01:24,2.6968,10.932,,,,
3/7/2009,15:16:24,2009-03-07 15:16:24,2.7004,10.091,,,,
3/7/2009,15:31:24,2009-03-07 15:31:24,2.6954,10,,,,
3/7/2009,15:46:24,2009-03-07 15:46:24,2.6982,9.764,,,,
3/7/2009,16:01:24,2009-03-07 16:01:24,2.7027,9.705,,,,
3/7/2009,16:16:24,2009-03-07 16:16:24,2.7006,9.858,,,,
3/7/2009,16:31:24,2009-03-07 16:31:24,2.6978,9.678,,,,
3/7/2009,16:46:24,2009-03-07 16:46:24,2.697,9.671,,,,
3/7/2009,17:01:24,2009-03-07 17:01:24,2.6938,9.441,,,,
3/7/2009,17:16:24,2009-03-07 17:16:24,2.6938,9.401,,,,
3/7/2009,17:31:24,2009-03-07 17:31:24,2.6889,9.024,,,,
3/7/2009,17:46:24,2009-03-07 17:46:24,2.6904,8.695,,,,
3/7/2009,18:01:24,2009-03-07 18:01:24,2.6901,7.486,,,,
3/7/2009,18:16:24,2009-03-07 18:16:24,2.6902,5.937,,,,
3/7/2009,18:31:24,2009-03-07 18:31:24,2.6901,4.586,,,,
3/7/2009,18:46:24,2009-03-07 18:46:24,2.691,3.859,,,,
3/7/2009,19:01:24,2009-03-07 19:01:24,2.6905,3.184,,,,
3/7/2009,19:16:24,2009-03-07 19:16:24,2.6932,2.707,,,,
3/7/2009,19:31:24,2009-03-07 19:31:24,2.6968,2.226,,,,
3/7/2009,19:46:24,2009-03-07 19:46:24,2.6973,1.759,,,,
3/7/2009,20:01:24,2009-03-07 20:01:24,2.7002,1.317,,,,
3/7/2009,20:16:24,2009-03-07 20:16:24,2.6922,1.152,,,,
3/7/2009,20:31:24,2009-03-07 20:31:24,2.6842,1.058,,,,
3/7/2009,20:46:24,2009-03-07 20:46:24,2.6744,0.968,,,,
3/7/2009,21:01:24,2009-03-07 21:01:24,2.6777,0.732,,,,
3/7/2009,21:16:24,2009-03-07 21:16:24,2.6765,0.589,,,,
3/7/2009,21:31:24,2009-03-07 21:31:24,2.6817,0.267,,,,
3/7/2009,21:46:24,2009-03-07 21:46:24,2.6771,-0.07,,,,
3/7/2009,22:01:24,2009-03-07 22:01:24,2.6768,-0.42,,,,
3/7/2009,22:16:24,2009-03-07 22:16:24,2.6724,-1.04,,,,
3/7/2009,22:31:24,2009-03-07 22:31:24,2.6733,-1.633,,,,
3/7/2009,22:46:24,2009-03-07 22:46:24,2.6689,-0.94,,,,
3/7/2009,23:01:24,2009-03-07 23:01:24,2.6704,0.389,,,,
3/7/2009,23:16:24,2009-03-07 23:16:24,2.6638,0.736,,,,
3/7/2009,23:31:24,2009-03-07 23:31:24,2.6516,0.718,,,,
3/7/2009,23:46:24,2009-03-07 23:46:24,2.6442,0.808,,,,
3/8/2009,0:01:24,2009-03-08 00:01:24,2.6361,0.731,,,,
3/8/2009,0:16:24,2009-03-08 00:16:24,2.6392,0.585,,,,
3/8/2009,0:31:24,2009-03-08 00:31:24,2.6335,0.729,,,,
3/8/2009,0:46:24,2009-03-08 00:46:24,2.633,0.943,,,,
3/8/2009,1:01:24,2009-03-08 01:01:24,2.6298,0.961,,,,
3/8/2009,1:16:24,2009-03-08 01:16:24,2.632,0.898,,,,
3/8/2009,1:31:24,2009-03-08 01:31:24,2.628,0.875,,,,
3/8/2009,1:46:24,2009-03-08 01:46:24,2.6266,0.778,,,,
3/8/2009,2:01:24,2009-03-08 02:01:24,2.6221,0.693,,,,
3/8/2009,2:16:24,2009-03-08 02:16:24,2.6264,0.676,,,,
3/8/2009,2:31:24,2009-03-08 02:31:24,2.6126,0.627,,,,
3/8/2009,2:46:24,2009-03-08 02:46:24,2.6109,0.477,,,,
3/8/2009,3:01:24,2009-03-08 03:01:24,2.609,0.36,,,,
3/8/2009,3:16:24,2009-03-08 03:16:24,2.6081,0.161,,,,
3/8/2009,3:31:24,2009-03-08 03:31:24,2.6027,0.161,,,,
3/8/2009,3:46:24,2009-03-08 03:46:24,2.5969,0.132,,,,
3/8/2009,4:01:24,2009-03-08 04:01:24,2.5881,0.197,,,,
3/8/2009,4:16:24,2009-03-08 04:16:24,2.5923,0.377,,,,
3/8/2009,4:31:24,2009-03-08 04:31:24,2.5902,0.179,,,,
3/8/2009,4:46:24,2009-03-08 04:46:24,2.5958,0.059,,,,
3/8/2009,5:01:24,2009-03-08 05:01:24,2.5994,-0.303,,,,
3/8/2009,5:16:24,2009-03-08 05:16:24,2.5949,-2.086,,,,
3/8/2009,5:31:24,2009-03-08 05:31:24,2.5985,-3.117,,,,
3/8/2009,5:46:24,2009-03-08 05:46:24,2.5972,-3.7,,,,
3/8/2009,6:01:24,2009-03-08 06:01:24,2.5883,-3.488,,,,
3/8/2009,6:16:24,2009-03-08 06:16:24,2.5758,-2.122,,,,
3/8/2009,6:31:24,2009-03-08 06:31:24,2.5791,-0.52,,,,
3/8/2009,6:46:24,2009-03-08 06:46:24,2.5779,-0.301,,,,
3/8/2009,7:01:24,2009-03-08 07:01:24,2.5746,-0.578,,,,
3/8/2009,7:16:24,2009-03-08 07:16:24,2.5744,-0.594,,,,
3/8/2009,7:31:24,2009-03-08 07:31:24,2.5773,-0.174,,,,
3/8/2009,7:46:24,2009-03-08 07:46:24,2.5793,0.438,,,,
3/8/2009,8:01:24,2009-03-08 08:01:24,2.5813,1.444,,,,
3/8/2009,8:16:24,2009-03-08 08:16:24,2.5873,2.251,,,,
3/8/2009,8:31:24,2009-03-08 08:31:24,2.5933,2.849,,,,
3/8/2009,8:46:24,2009-03-08 08:46:24,2.5827,3.541,,,,
3/8/2009,9:01:24,2009-03-08 09:01:24,2.5967,4.237,,,,
3/8/2009,9:16:24,2009-03-08 09:16:24,2.6004,5,,,,
3/8/2009,9:31:24,2009-03-08 09:31:24,2.6006,5.748,,,,
3/8/2009,9:46:24,2009-03-08 09:46:24,2.6009,6.886,,,,
3/8/2009,10:01:24,2009-03-08 10:01:24,2.5911,7.546,,,,
3/8/2009,10:16:24,2009-03-08 10:16:24,2.5972,8.779,,,,
3/8/2009,10:31:24,2009-03-08 10:31:24,2.5931,10.222,,,,
3/8/2009,10:46:24,2009-03-08 10:46:24,2.5853,10.811,,,,
3/8/2009,11:01:24,2009-03-08 11:01:24,2.5776,11.975,,,,
3/8/2009,11:16:24,2009-03-08 11:16:24,2.5764,12.553,,,,
3/8/2009,11:31:24,2009-03-08 11:31:24,2.5745,13.6,,,,
3/8/2009,11:46:24,2009-03-08 11:46:24,2.5734,14.498,,,,
3/8/2009,12:01:24,2009-03-08 12:01:24,2.5708,14.391,,,,
3/8/2009,12:16:24,2009-03-08 12:16:24,2.5683,14.795,,,,
3/8/2009,12:31:24,2009-03-08 12:31:24,2.5545,14.409,,,,
3/8/2009,12:46:24,2009-03-08 12:46:24,2.5521,14.62,,,,
3/8/2009,13:01:24,2009-03-08 13:01:24,2.5514,15.68,,,,
3/8/2009,13:16:24,2009-03-08 13:16:24,2.5511,15.944,,,,
3/8/2009,13:31:24,2009-03-08 13:31:24,2.5496,15.515,,,,
3/8/2009,13:46:24,2009-03-08 13:46:24,2.5367,14.8,,,,
3/8/2009,14:01:24,2009-03-08 14:01:24,2.5328,13.516,,,,
3/8/2009,14:16:24,2009-03-08 14:16:24,2.5185,12.712,,,,
3/8/2009,14:31:24,2009-03-08 14:31:24,2.5085,12.388,,,,
3/8/2009,14:46:24,2009-03-08 14:46:24,2.5094,12.277,,,,
3/8/2009,15:01:24,2009-03-08 15:01:24,2.5227,12.484,,,,
3/8/2009,15:16:24,2009-03-08 15:16:24,2.5273,13.066,,,,
3/8/2009,15:31:24,2009-03-08 15:31:24,2.515,12.954,,,,
3/8/2009,15:46:24,2009-03-08 15:46:24,2.5102,12.525,,,,
3/8/2009,16:01:24,2009-03-08 16:01:24,2.5079,12.59,,,,
3/8/2009,16:16:24,2009-03-08 16:16:24,2.5045,12.455,,,,
3/8/2009,16:31:24,2009-03-08 16:31:24,2.5044,12.259,,,,
3/8/2009,16:46:24,2009-03-08 16:46:24,2.4984,11.983,,,,
3/8/2009,17:01:24,2009-03-08 17:01:24,2.4971,11.619,,,,
3/8/2009,17:16:24,2009-03-08 17:16:24,2.4945,11.134,,,,
3/8/2009,17:31:24,2009-03-08 17:31:24,2.485,10.721,,,,
3/8/2009,17:46:24,2009-03-08 17:46:24,2.4915,10.418,,,,
3/8/2009,18:01:24,2009-03-08 18:01:24,2.4929,10.407,,,,
3/8/2009,18:16:24,2009-03-08 18:16:24,2.4922,9.354,,,,
3/8/2009,18:31:24,2009-03-08 18:31:24,2.4923,8.052,,,,
3/8/2009,18:46:24,2009-03-08 18:46:24,2.493,6.773,,,,
3/8/2009,19:01:24,2009-03-08 19:01:24,2.4904,5.858,,,,
3/8/2009,19:16:24,2009-03-08 19:16:24,2.49,5.556,,,,
3/8/2009,19:31:24,2009-03-08 19:31:24,2.4906,5.476,,,,
3/8/2009,19:46:24,2009-03-08 19:46:24,2.495,5.186,,,,
3/8/2009,20:01:24,2009-03-08 20:01:24,2.4948,4.969,,,,
3/8/2009,20:16:24,2009-03-08 20:16:24,2.5018,4.651,,,,
3/8/2009,20:31:24,2009-03-08 20:31:24,2.4966,4.285,,,,
3/8/2009,20:46:24,2009-03-08 20:46:24,2.494,4.089,,,,
3/8/2009,21:01:24,2009-03-08 21:01:24,2.4892,3.828,,,,
3/8/2009,21:16:24,2009-03-08 21:16:24,2.487,3.532,,,,
3/8/2009,21:31:24,2009-03-08 21:31:24,2.4855,3.398,,,,
3/8/2009,21:46:24,2009-03-08 21:46:24,2.485,3.301,,,,
3/8/2009,22:01:24,2009-03-08 22:01:24,2.4874,3.207,,,,
